Identifier,EE2-100ng/L-B
ENSDARG00000097029,0
ENSDARG00000043154,38
ENSDARG00000043157,0
ENSDARG00000035167,14
ENSDARG00000103714,6
ENSDARG00000088502,0
ENSDARG00000097502,0
ENSDARG00000063519,10
ENSDARG00000091428,0
ENSDARG00000111240,2
ENSDARG00000026322,2
ENSDARG00000097240,1
ENSDARG00000074303,3
ENSDARG00000100876,4
ENSDARG00000075752,17
ENSDARG00000113322,0
ENSDARG00000097288,0
ENSDARG00000008247,1
ENSDARG00000068716,4
ENSDARG00000106710,0
ENSDARG00000068714,0
ENSDARG00000004184,1
ENSDARG00000086573,0
ENSDARG00000095693,0
ENSDARG00000089802,0
ENSDARG00000101476,0
ENSDARG00000033901,5
ENSDARG00000103981,2
ENSDARG00000078006,1
ENSDARG00000117621,1
ENSDARG00000083557,0
ENSDARG00000080238,0
ENSDARG00000081315,0
ENSDARG00000012314,8
ENSDARG00000068894,9
ENSDARG00000082600,0
ENSDARG00000078647,3
ENSDARG00000077284,1
ENSDARG00000110735,0
ENSDARG00000085581,0
ENSDARG00000097896,0
ENSDARG00000075954,7
ENSDARG00000093366,0
ENSDARG00000111843,0
ENSDARG00000108401,0
ENSDARG00000012395,0
ENSDARG00000114451,0
ENSDARG00000045887,10
ENSDARG00000045888,36
ENSDARG00000110968,0
ENSDARG00000098686,1
ENSDARG00000117767,0
ENSDARG00000024865,9
ENSDARG00000053130,55
ENSDARG00000087983,3
ENSDARG00000103919,536
ENSDARG00000055339,29
ENSDARG00000041811,445
ENSDARG00000077180,11
ENSDARG00000113928,0
ENSDARG00000055279,0
ENSDARG00000053840,5
ENSDARG00000104953,4
ENSDARG00000099705,0
ENSDARG00000019498,6
ENSDARG00000009862,2
ENSDARG00000002666,0
ENSDARG00000017251,0
ENSDARG00000075806,4
ENSDARG00000084215,0
ENSDARG00000009806,3
ENSDARG00000116937,7
ENSDARG00000075383,1
ENSDARG00000042791,3
ENSDARG00000077962,0
ENSDARG00000111623,0
ENSDARG00000096087,0
ENSDARG00000096169,0
ENSDARG00000116428,0
ENSDARG00000116643,0
ENSDARG00000096168,0
ENSDARG00000054261,0
ENSDARG00000111901,0
ENSDARG00000109978,0
ENSDARG00000095035,0
ENSDARG00000096070,0
ENSDARG00000111859,0
ENSDARG00000096086,0
ENSDARG00000095156,0
ENSDARG00000114906,0
ENSDARG00000110514,0
ENSDARG00000114718,0
ENSDARG00000112373,0
ENSDARG00000112935,0
ENSDARG00000094797,0
ENSDARG00000111001,0
ENSDARG00000110430,0
ENSDARG00000092399,0
ENSDARG00000111670,0
ENSDARG00000112013,0
ENSDARG00000110775,0
ENSDARG00000094490,0
ENSDARG00000054254,0
ENSDARG00000112699,0
ENSDARG00000054252,0
ENSDARG00000109383,0
ENSDARG00000110203,0
ENSDARG00000115284,0
ENSDARG00000091796,0
ENSDARG00000094997,0
ENSDARG00000116658,0
ENSDARG00000113451,0
ENSDARG00000115263,0
ENSDARG00000095748,0
ENSDARG00000094626,0
ENSDARG00000054237,0
ENSDARG00000093785,0
ENSDARG00000086732,0
ENSDARG00000116273,0
ENSDARG00000111995,0
ENSDARG00000076269,0
ENSDARG00000114217,0
ENSDARG00000114356,0
ENSDARG00000115614,0
ENSDARG00000116838,0
ENSDARG00000114771,0
ENSDARG00000112619,0
ENSDARG00000116284,0
ENSDARG00000113219,0
ENSDARG00000076345,0
ENSDARG00000116999,0
ENSDARG00000109828,0
ENSDARG00000112669,0
ENSDARG00000109580,0
ENSDARG00000110071,0
ENSDARG00000116465,0
ENSDARG00000114285,0
ENSDARG00000116526,0
ENSDARG00000114708,0
ENSDARG00000114800,0
ENSDARG00000083664,0
ENSDARG00000114537,0
ENSDARG00000093266,0
ENSDARG00000094261,0
ENSDARG00000115081,0
ENSDARG00000095620,0
ENSDARG00000112400,0
ENSDARG00000054160,1
ENSDARG00000093230,0
ENSDARG00000054155,59
ENSDARG00000060688,0
ENSDARG00000028053,1
ENSDARG00000110014,0
ENSDARG00000098014,0
ENSDARG00000054203,0
ENSDARG00000074075,0
ENSDARG00000077686,0
ENSDARG00000036456,30
ENSDARG00000052919,0
ENSDARG00000036458,0
ENSDARG00000002060,0
ENSDARG00000036462,1
ENSDARG00000019897,3
ENSDARG00000033411,5
ENSDARG00000078258,3
ENSDARG00000018342,2
ENSDARG00000091128,2
ENSDARG00000054036,1
ENSDARG00000046010,14
ENSDARG00000109923,0
ENSDARG00000004154,0
ENSDARG00000021697,0
ENSDARG00000042929,0
ENSDARG00000054389,0
ENSDARG00000093535,16
ENSDARG00000060847,7
ENSDARG00000060829,0
ENSDARG00000042962,29
ENSDARG00000060922,5
ENSDARG00000054501,7
ENSDARG00000038156,1
ENSDARG00000086266,0
ENSDARG00000112575,2
ENSDARG00000038159,9
ENSDARG00000008170,0
ENSDARG00000015978,194
ENSDARG00000017234,0
ENSDARG00000028559,9
ENSDARG00000011611,24
ENSDARG00000010603,0
ENSDARG00000011190,0
ENSDARG00000058476,5
ENSDARG00000089340,3
ENSDARG00000116344,4
ENSDARG00000087243,55
ENSDARG00000090219,2
ENSDARG00000117289,0
ENSDARG00000116988,1
ENSDARG00000068593,0
ENSDARG00000007531,1
ENSDARG00000054534,3
ENSDARG00000111089,0
ENSDARG00000099727,1
ENSDARG00000104846,0
ENSDARG00000010732,4
ENSDARG00000035914,6
ENSDARG00000009401,17
ENSDARG00000068516,20
ENSDARG00000060877,0
ENSDARG00000073665,1
ENSDARG00000098512,3
ENSDARG00000080612,0
ENSDARG00000029764,21
ENSDARG00000011825,4
ENSDARG00000036028,3
ENSDARG00000017168,0
ENSDARG00000095585,0
ENSDARG00000073675,0
ENSDARG00000060871,0
ENSDARG00000036031,0
ENSDARG00000094692,0
ENSDARG00000014059,1
ENSDARG00000030781,3
ENSDARG00000068507,1281
ENSDARG00000024548,566
ENSDARG00000104094,4
ENSDARG00000102803,0
ENSDARG00000117530,0
ENSDARG00000117699,3
ENSDARG00000101282,0
ENSDARG00000115248,0
ENSDARG00000099080,7
ENSDARG00000105231,7
ENSDARG00000099913,0
ENSDARG00000079483,0
ENSDARG00000037229,33
ENSDARG00000111759,1
ENSDARG00000060627,0
ENSDARG00000117504,0
ENSDARG00000103752,0
ENSDARG00000114742,2
ENSDARG00000053963,0
ENSDARG00000100594,3
ENSDARG00000099155,0
ENSDARG00000102632,245
ENSDARG00000101557,6
ENSDARG00000100967,0
ENSDARG00000102900,0
ENSDARG00000104387,7
ENSDARG00000101143,0
ENSDARG00000106627,0
ENSDARG00000104643,0
ENSDARG00000099633,22
ENSDARG00000102380,0
ENSDARG00000098700,0
ENSDARG00000103546,1
ENSDARG00000116491,103
ENSDARG00000102389,0
ENSDARG00000103470,0
ENSDARG00000098296,2
ENSDARG00000100116,20
ENSDARG00000098361,11
ENSDARG00000100089,0
ENSDARG00000103428,6
ENSDARG00000101719,4
ENSDARG00000099875,0
ENSDARG00000098683,4
ENSDARG00000103994,267
ENSDARG00000109770,0
ENSDARG00000069977,19
ENSDARG00000086216,17
ENSDARG00000088347,1
ENSDARG00000011407,93
ENSDARG00000117448,3
ENSDARG00000109859,0
ENSDARG00000063527,10
ENSDARG00000101616,0
ENSDARG00000087937,0
ENSDARG00000075748,0
ENSDARG00000077934,11
ENSDARG00000059342,0
ENSDARG00000117291,13
ENSDARG00000101413,4
ENSDARG00000021059,45
ENSDARG00000045016,1
ENSDARG00000024295,17
ENSDARG00000076518,7
ENSDARG00000078533,0
ENSDARG00000045015,0
ENSDARG00000097003,0
ENSDARG00000045017,1
ENSDARG00000082245,0
ENSDARG00000109591,0
ENSDARG00000074906,0
ENSDARG00000034624,0
ENSDARG00000059404,6
ENSDARG00000004282,1
ENSDARG00000109176,0
ENSDARG00000063466,3
ENSDARG00000070922,176
ENSDARG00000097050,0
ENSDARG00000059406,3
ENSDARG00000105417,4
ENSDARG00000007630,0
ENSDARG00000105469,0
ENSDARG00000086655,0
ENSDARG00000100728,0
ENSDARG00000091851,0
ENSDARG00000105326,0
ENSDARG00000031848,0
ENSDARG00000101054,0
ENSDARG00000111805,0
ENSDARG00000102617,0
ENSDARG00000100795,6
ENSDARG00000106471,0
ENSDARG00000103730,10
ENSDARG00000100157,1
ENSDARG00000102893,7
ENSDARG00000105329,0
ENSDARG00000039647,110
ENSDARG00000105313,0
ENSDARG00000087981,4
ENSDARG00000063433,19
ENSDARG00000007955,12
ENSDARG00000077717,389
ENSDARG00000091799,3
ENSDARG00000076248,0
ENSDARG00000019304,12
ENSDARG00000014138,1
ENSDARG00000016783,21
ENSDARG00000045025,2
ENSDARG00000115046,0
ENSDARG00000073787,0
ENSDARG00000032264,1
ENSDARG00000097592,0
ENSDARG00000075504,0
ENSDARG00000104649,0
ENSDARG00000097827,28
ENSDARG00000044179,10
ENSDARG00000105362,1
ENSDARG00000096842,0
ENSDARG00000059370,0
ENSDARG00000054003,0
ENSDARG00000016391,1
ENSDARG00000113877,2
ENSDARG00000103133,0
ENSDARG00000102631,1
ENSDARG00000106838,0
ENSDARG00000101954,3
ENSDARG00000101308,0
ENSDARG00000011020,4
ENSDARG00000070939,6
ENSDARG00000104858,0
ENSDARG00000070941,0
ENSDARG00000091637,1
ENSDARG00000041875,19
ENSDARG00000091702,0
ENSDARG00000090820,0
ENSDARG00000112667,3
ENSDARG00000086133,0
ENSDARG00000111669,0
ENSDARG00000098175,0
ENSDARG00000090976,0
ENSDARG00000007207,2
ENSDARG00000098181,0
ENSDARG00000078076,0
ENSDARG00000105398,1
ENSDARG00000101048,0
ENSDARG00000002897,4
ENSDARG00000105387,0
ENSDARG00000105440,0
ENSDARG00000076652,0
ENSDARG00000077095,33
ENSDARG00000038414,2
ENSDARG00000059399,4
ENSDARG00000059400,4
ENSDARG00000028721,11
ENSDARG00000031560,6
ENSDARG00000098691,1
ENSDARG00000045023,0
ENSDARG00000009733,0
ENSDARG00000070919,1
ENSDARG00000080608,0
ENSDARG00000078497,10
ENSDARG00000091298,53
ENSDARG00000091557,0
ENSDARG00000026577,3
ENSDARG00000059357,10
ENSDARG00000028306,7
ENSDARG00000045014,59
ENSDARG00000091574,2
ENSDARG00000020840,6
ENSDARG00000099240,5
ENSDARG00000074565,0
ENSDARG00000005699,5
ENSDARG00000115782,0
ENSDARG00000101387,19
ENSDARG00000055011,0
ENSDARG00000055014,1
ENSDARG00000038199,2
ENSDARG00000060725,6
ENSDARG00000055036,9
ENSDARG00000055053,0
ENSDARG00000059327,6
ENSDARG00000059323,27
ENSDARG00000003877,9
ENSDARG00000112857,0
ENSDARG00000006219,19
ENSDARG00000040157,3
ENSDARG00000059298,33
ENSDARG00000040152,3
ENSDARG00000029474,9
ENSDARG00000116980,0
ENSDARG00000030632,4
ENSDARG00000102650,3
ENSDARG00000086300,3
ENSDARG00000100321,0
ENSDARG00000113956,0
ENSDARG00000112678,0
ENSDARG00000112855,0
ENSDARG00000104993,0
ENSDARG00000045006,4
ENSDARG00000006963,6
ENSDARG00000085825,0
ENSDARG00000011945,2
ENSDARG00000084678,0
ENSDARG00000025559,0
ENSDARG00000090675,4
ENSDARG00000074221,2
ENSDARG00000063254,2
ENSDARG00000070843,4
ENSDARG00000089646,5
ENSDARG00000074552,84
ENSDARG00000070844,150
ENSDARG00000070846,3
ENSDARG00000070849,450
ENSDARG00000076620,0
ENSDARG00000076074,15
ENSDARG00000077229,1
ENSDARG00000018650,0
ENSDARG00000045003,7
ENSDARG00000077526,5
ENSDARG00000105292,1
ENSDARG00000082005,0
ENSDARG00000089071,1
ENSDARG00000003165,11
ENSDARG00000059177,7
ENSDARG00000010096,2
ENSDARG00000113372,0
ENSDARG00000074772,5
ENSDARG00000013016,10
ENSDARG00000074519,3
ENSDARG00000070873,15
ENSDARG00000008890,1
ENSDARG00000008727,5
ENSDARG00000098608,5
ENSDARG00000107978,0
ENSDARG00000079849,0
ENSDARG00000114350,0
ENSDARG00000042777,37
ENSDARG00000115939,0
ENSDARG00000109392,0
ENSDARG00000110997,0
ENSDARG00000098908,0
ENSDARG00000003968,0
ENSDARG00000027744,12
ENSDARG00000103967,0
ENSDARG00000095559,1
ENSDARG00000098564,0
ENSDARG00000002411,1
ENSDARG00000093251,0
ENSDARG00000043835,19
ENSDARG00000023852,12
ENSDARG00000107203,0
ENSDARG00000012899,4
ENSDARG00000053876,0
ENSDARG00000076076,0
ENSDARG00000098431,12
ENSDARG00000105436,0
ENSDARG00000089230,9
ENSDARG00000070048,1
ENSDARG00000055093,4
ENSDARG00000074904,2
ENSDARG00000088362,0
ENSDARG00000018260,0
ENSDARG00000105967,0
ENSDARG00000097452,4
ENSDARG00000081946,0
ENSDARG00000083266,0
ENSDARG00000080372,0
ENSDARG00000081802,0
ENSDARG00000074848,10
ENSDARG00000024047,102
ENSDARG00000013776,6
ENSDARG00000076110,0
ENSDARG00000090253,1
ENSDARG00000087349,0
ENSDARG00000103619,4
ENSDARG00000063007,15
ENSDARG00000028066,31
ENSDARG00000075629,3
ENSDARG00000016448,34
ENSDARG00000013653,0
ENSDARG00000069356,12
ENSDARG00000097499,0
ENSDARG00000097035,0
ENSDARG00000101568,0
ENSDARG00000062973,9
ENSDARG00000001782,1
ENSDARG00000062977,3
ENSDARG00000007024,30
ENSDARG00000077918,0
ENSDARG00000104195,0
ENSDARG00000116762,0
ENSDARG00000105457,0
ENSDARG00000115884,0
ENSDARG00000103910,0
ENSDARG00000001712,0
ENSDARG00000117477,1
ENSDARG00000058696,12
ENSDARG00000095163,1
ENSDARG00000100658,0
ENSDARG00000086489,1
ENSDARG00000101839,0
ENSDARG00000098657,0
ENSDARG00000117688,0
ENSDARG00000077710,3
ENSDARG00000088199,0
ENSDARG00000007278,3
ENSDARG00000079742,9
ENSDARG00000100816,0
ENSDARG00000018971,11
ENSDARG00000063133,20
ENSDARG00000076259,0
ENSDARG00000063100,19
ENSDARG00000102570,0
ENSDARG00000074023,6
ENSDARG00000002494,1
ENSDARG00000077474,1
ENSDARG00000053113,5
ENSDARG00000115516,0
ENSDARG00000075433,106
ENSDARG00000007715,7
ENSDARG00000006242,33
ENSDARG00000073699,43
ENSDARG00000098623,2
ENSDARG00000058824,5
ENSDARG00000017337,11
ENSDARG00000111072,0
ENSDARG00000111350,0
ENSDARG00000116002,0
ENSDARG00000104394,1
ENSDARG00000110564,0
ENSDARG00000113733,0
ENSDARG00000088785,0
ENSDARG00000112716,0
ENSDARG00000112654,0
ENSDARG00000091697,0
ENSDARG00000105097,0
ENSDARG00000112413,0
ENSDARG00000116521,0
ENSDARG00000094335,0
ENSDARG00000115645,0
ENSDARG00000116411,0
ENSDARG00000088254,0
ENSDARG00000088552,0
ENSDARG00000109401,0
ENSDARG00000113891,0
ENSDARG00000113131,0
ENSDARG00000112873,0
ENSDARG00000113323,0
ENSDARG00000116132,0
ENSDARG00000115919,0
ENSDARG00000109517,0
ENSDARG00000110849,0
ENSDARG00000112394,0
ENSDARG00000086128,0
ENSDARG00000044976,1
ENSDARG00000114626,0
ENSDARG00000114084,0
ENSDARG00000044975,27
ENSDARG00000044973,0
ENSDARG00000036840,72
ENSDARG00000019365,0
ENSDARG00000117418,0
ENSDARG00000074508,4
ENSDARG00000104692,0
ENSDARG00000070787,28
ENSDARG00000009942,1
ENSDARG00000102054,0
ENSDARG00000056838,0
ENSDARG00000058663,1
ENSDARG00000045298,8
ENSDARG00000102146,5
ENSDARG00000077988,0
ENSDARG00000086998,0
ENSDARG00000076763,3
ENSDARG00000077018,4
ENSDARG00000102310,0
ENSDARG00000044942,11
ENSDARG00000044943,20
ENSDARG00000099163,0
ENSDARG00000113506,0
ENSDARG00000087944,0
ENSDARG00000089845,0
ENSDARG00000113172,0
ENSDARG00000089201,0
ENSDARG00000114837,0
ENSDARG00000022334,0
ENSDARG00000112313,0
ENSDARG00000112225,0
ENSDARG00000014356,0
ENSDARG00000089848,0
ENSDARG00000115036,0
ENSDARG00000086634,0
ENSDARG00000087060,0
ENSDARG00000070812,0
ENSDARG00000111064,0
ENSDARG00000114352,0
ENSDARG00000110460,0
ENSDARG00000112443,0
ENSDARG00000115976,0
ENSDARG00000116455,0
ENSDARG00000109767,0
ENSDARG00000110258,0
ENSDARG00000116818,0
ENSDARG00000115624,0
ENSDARG00000115291,0
ENSDARG00000115384,0
ENSDARG00000113868,0
ENSDARG00000114105,0
ENSDARG00000113827,0
ENSDARG00000109708,0
ENSDARG00000114254,0
ENSDARG00000110209,0
ENSDARG00000110939,0
ENSDARG00000115022,0
ENSDARG00000109500,0
ENSDARG00000112365,0
ENSDARG00000111095,0
ENSDARG00000115079,0
ENSDARG00000103999,0
ENSDARG00000094196,0
ENSDARG00000110117,0
ENSDARG00000091337,0
ENSDARG00000116576,0
ENSDARG00000112836,0
ENSDARG00000113889,0
ENSDARG00000115479,0
ENSDARG00000112210,0
ENSDARG00000111826,0
ENSDARG00000110591,0
ENSDARG00000087770,0
ENSDARG00000113484,0
ENSDARG00000113874,0
ENSDARG00000115683,0
ENSDARG00000117058,0
ENSDARG00000111163,0
ENSDARG00000111245,0
ENSDARG00000114253,0
ENSDARG00000116328,0
ENSDARG00000115298,0
ENSDARG00000116384,1
ENSDARG00000109379,0
ENSDARG00000113994,0
ENSDARG00000116946,0
ENSDARG00000112266,0
ENSDARG00000117196,0
ENSDARG00000113079,0
ENSDARG00000098483,0
ENSDARG00000116452,0
ENSDARG00000098682,0
ENSDARG00000116389,0
ENSDARG00000101099,0
ENSDARG00000112907,0
ENSDARG00000100754,0
ENSDARG00000115184,0
ENSDARG00000117197,0
ENSDARG00000113540,0
ENSDARG00000110231,0
ENSDARG00000111044,0
ENSDARG00000115772,0
ENSDARG00000113225,0
ENSDARG00000077475,0
ENSDARG00000109470,0
ENSDARG00000088658,0
ENSDARG00000087435,0
ENSDARG00000058504,14
ENSDARG00000058448,6
ENSDARG00000015208,10
ENSDARG00000103622,0
ENSDARG00000001969,4
ENSDARG00000035074,4
ENSDARG00000027403,5
ENSDARG00000058416,0
ENSDARG00000099142,0
ENSDARG00000070724,0
ENSDARG00000089681,30
ENSDARG00000074016,0
ENSDARG00000100764,0
ENSDARG00000103735,21
ENSDARG00000096993,0
ENSDARG00000043705,0
ENSDARG00000018411,3
ENSDARG00000105475,0
ENSDARG00000070083,473
ENSDARG00000070078,21
ENSDARG00000086505,1
ENSDARG00000102434,0
ENSDARG00000010789,16
ENSDARG00000114260,0
ENSDARG00000070073,1
ENSDARG00000020761,19
ENSDARG00000076148,0
ENSDARG00000095540,0
ENSDARG00000100968,2
ENSDARG00000041113,4
ENSDARG00000104802,0
ENSDARG00000106151,0
ENSDARG00000083580,0
ENSDARG00000098667,2
ENSDARG00000060442,3
ENSDARG00000097955,0
ENSDARG00000040779,0
ENSDARG00000028552,9
ENSDARG00000026882,14
ENSDARG00000104047,2
ENSDARG00000018671,0
ENSDARG00000100639,0
ENSDARG00000070059,1
ENSDARG00000031907,7
ENSDARG00000101341,1
ENSDARG00000099220,0
ENSDARG00000079740,1
ENSDARG00000070056,0
ENSDARG00000078504,2
ENSDARG00000098277,0
ENSDARG00000019941,17
ENSDARG00000100601,0
ENSDARG00000104286,0
ENSDARG00000101381,0
ENSDARG00000099121,0
ENSDARG00000109671,0
ENSDARG00000101744,19
ENSDARG00000103243,0
ENSDARG00000099691,0
ENSDARG00000104204,1
ENSDARG00000009724,4
ENSDARG00000069481,1
ENSDARG00000044925,1
ENSDARG00000044924,1
ENSDARG00000101845,0
ENSDARG00000102454,0
ENSDARG00000100605,0
ENSDARG00000099688,0
ENSDARG00000098571,1
ENSDARG00000103059,0
ENSDARG00000095672,0
ENSDARG00000112412,0
ENSDARG00000087346,3
ENSDARG00000098971,0
ENSDARG00000098453,6
ENSDARG00000058256,8
ENSDARG00000070714,0
ENSDARG00000077082,5
ENSDARG00000112277,0
ENSDARG00000100002,3
ENSDARG00000094327,1
ENSDARG00000005738,15
ENSDARG00000114737,1
ENSDARG00000112374,0
ENSDARG00000058683,0
ENSDARG00000058225,19
ENSDARG00000058220,9
ENSDARG00000077471,0
ENSDARG00000020497,34
ENSDARG00000058208,2
ENSDARG00000075625,12
ENSDARG00000070698,9
ENSDARG00000116421,0
ENSDARG00000099436,0
ENSDARG00000044914,24
ENSDARG00000105445,6
ENSDARG00000092254,0
ENSDARG00000105506,0
ENSDARG00000111469,0
ENSDARG00000088837,4
ENSDARG00000062471,0
ENSDARG00000022853,3
ENSDARG00000057997,10
ENSDARG00000057987,6
ENSDARG00000100891,0
ENSDARG00000117586,0
ENSDARG00000096988,2
ENSDARG00000016773,2
ENSDARG00000012674,2
ENSDARG00000009727,0
ENSDARG00000019797,3
ENSDARG00000097323,0
ENSDARG00000077741,0
ENSDARG00000105499,0
ENSDARG00000079534,0
ENSDARG00000117514,0
ENSDARG00000092026,0
ENSDARG00000113425,0
ENSDARG00000116193,0
ENSDARG00000060954,3
ENSDARG00000089086,4
ENSDARG00000013694,0
ENSDARG00000109830,3
ENSDARG00000070651,2
ENSDARG00000088801,5
ENSDARG00000057940,64
ENSDARG00000007601,8
ENSDARG00000077404,9
ENSDARG00000107785,0
ENSDARG00000096939,0
ENSDARG00000040764,65
ENSDARG00000002037,2
ENSDARG00000057708,8
ENSDARG00000098068,1
ENSDARG00000003169,20
ENSDARG00000070666,6
ENSDARG00000077778,4
ENSDARG00000082473,0
ENSDARG00000037593,8
ENSDARG00000085780,0
ENSDARG00000070672,1
ENSDARG00000070674,20
ENSDARG00000074804,8
ENSDARG00000015394,5
ENSDARG00000037587,6
ENSDARG00000027183,0
ENSDARG00000043661,1
ENSDARG00000086324,2
ENSDARG00000100101,0
ENSDARG00000070677,3
ENSDARG00000024815,1
ENSDARG00000015002,10
ENSDARG00000068192,6
ENSDARG00000103677,0
ENSDARG00000099409,0
ENSDARG00000114741,0
ENSDARG00000029866,0
ENSDARG00000044895,23
ENSDARG00000044894,5
ENSDARG00000106000,0
ENSDARG00000070597,1
ENSDARG00000090344,0
ENSDARG00000078147,0
ENSDARG00000002552,15
ENSDARG00000101371,0
ENSDARG00000070600,11
ENSDARG00000070601,13
ENSDARG00000070606,5
ENSDARG00000032161,15
ENSDARG00000112164,0
ENSDARG00000070621,5
ENSDARG00000100608,0
ENSDARG00000108723,0
ENSDARG00000109288,0
ENSDARG00000076120,186
ENSDARG00000089564,4
ENSDARG00000010794,7
ENSDARG00000044899,3
ENSDARG00000053205,12
ENSDARG00000009438,6
ENSDARG00000093627,0
ENSDARG00000074098,7
ENSDARG00000115768,0
ENSDARG00000057513,18
ENSDARG00000044902,72
ENSDARG00000082746,0
ENSDARG00000014358,0
ENSDARG00000075343,2
ENSDARG00000117276,0
ENSDARG00000075829,0
ENSDARG00000088933,0
ENSDARG00000020328,21
ENSDARG00000108760,0
ENSDARG00000102574,0
ENSDARG00000086927,6
ENSDARG00000086888,0
ENSDARG00000061099,24
ENSDARG00000103549,0
ENSDARG00000100326,0
ENSDARG00000000472,1
ENSDARG00000100635,16
ENSDARG00000099185,246
ENSDARG00000009612,6
ENSDARG00000117718,0
ENSDARG00000075745,0
ENSDARG00000009754,23
ENSDARG00000013122,17
ENSDARG00000016200,6
ENSDARG00000097411,0
ENSDARG00000101412,0
ENSDARG00000099000,0
ENSDARG00000025847,14
ENSDARG00000057575,15
ENSDARG00000094037,0
ENSDARG00000020544,1
ENSDARG00000011613,37
ENSDARG00000062241,0
ENSDARG00000062237,8
ENSDARG00000055552,0
ENSDARG00000062222,6
ENSDARG00000025902,9
ENSDARG00000099925,0
ENSDARG00000031463,4
ENSDARG00000062171,5
ENSDARG00000057112,0
ENSDARG00000070571,0
ENSDARG00000012506,1
ENSDARG00000018966,8
ENSDARG00000002912,9
ENSDARG00000002690,8
ENSDARG00000097736,0
ENSDARG00000057093,21
ENSDARG00000016753,4
ENSDARG00000006307,2
ENSDARG00000077261,2
ENSDARG00000029510,8
ENSDARG00000018423,2
ENSDARG00000105865,0
ENSDARG00000044874,4
ENSDARG00000002750,3
ENSDARG00000013087,37
ENSDARG00000099887,0
ENSDARG00000018840,6
ENSDARG00000076075,7
ENSDARG00000080181,0
ENSDARG00000104755,0
ENSDARG00000056995,4
ENSDARG00000088178,23
ENSDARG00000089724,2
ENSDARG00000070545,41
ENSDARG00000087186,6
ENSDARG00000077883,1
ENSDARG00000097733,0
ENSDARG00000070542,1
ENSDARG00000070541,0
ENSDARG00000062002,8
ENSDARG00000013477,1
ENSDARG00000026098,1
ENSDARG00000015990,17
ENSDARG00000017274,361
ENSDARG00000102967,8
ENSDARG00000082495,0
ENSDARG00000044862,0
ENSDARG00000044861,350
ENSDARG00000020595,11
ENSDARG00000019457,1
ENSDARG00000097510,0
ENSDARG00000025718,4
ENSDARG00000025699,3
ENSDARG00000032856,2
ENSDARG00000025679,0
ENSDARG00000025671,5
ENSDARG00000108767,0
ENSDARG00000056840,9
ENSDARG00000077434,1
ENSDARG00000070513,6
ENSDARG00000070511,11
ENSDARG00000056805,0
ENSDARG00000008034,5
ENSDARG00000061916,0
ENSDARG00000006601,0
ENSDARG00000115138,0
ENSDARG00000076451,7
ENSDARG00000075774,16
ENSDARG00000061889,0
ENSDARG00000056720,7
ENSDARG00000075536,21
ENSDARG00000100636,4
ENSDARG00000076952,0
ENSDARG00000002607,2
ENSDARG00000007494,0
ENSDARG00000021582,37
ENSDARG00000104233,0
ENSDARG00000033609,29
ENSDARG00000077826,2
ENSDARG00000052912,1
ENSDARG00000055620,5
ENSDARG00000016551,19
ENSDARG00000083954,0
ENSDARG00000087573,0
ENSDARG00000015156,10
ENSDARG00000105381,0
ENSDARG00000044827,3
ENSDARG00000105448,0
ENSDARG00000082942,0
ENSDARG00000105504,0
ENSDARG00000061656,1
ENSDARG00000098025,0
ENSDARG00000080781,0
ENSDARG00000007407,0
ENSDARG00000097455,0
ENSDARG00000105338,0
ENSDARG00000018691,20
ENSDARG00000075021,12
ENSDARG00000105437,0
ENSDARG00000006775,0
ENSDARG00000105319,0
ENSDARG00000044820,1
ENSDARG00000077215,14
ENSDARG00000061737,7
ENSDARG00000015546,2
ENSDARG00000102602,0
ENSDARG00000104418,12
ENSDARG00000022570,1
ENSDARG00000070467,2
ENSDARG00000021539,9
ENSDARG00000117730,0
ENSDARG00000087745,1
ENSDARG00000101124,0
ENSDARG00000099916,0
ENSDARG00000044803,6
ENSDARG00000044802,0
ENSDARG00000032885,0
ENSDARG00000105322,0
ENSDARG00000031049,15
ENSDARG00000101211,0
ENSDARG00000088630,1
ENSDARG00000083615,0
ENSDARG00000070709,0
ENSDARG00000099044,0
ENSDARG00000105083,9
ENSDARG00000070437,384
ENSDARG00000091126,0
ENSDARG00000056541,0
ENSDARG00000103556,0
ENSDARG00000056591,0
ENSDARG00000056601,5
ENSDARG00000057074,4
ENSDARG00000046132,15
ENSDARG00000056615,1
ENSDARG00000056618,0
ENSDARG00000056620,0
ENSDARG00000056624,0
ENSDARG00000056638,5
ENSDARG00000056650,1
ENSDARG00000104131,0
ENSDARG00000089383,0
ENSDARG00000095939,1
ENSDARG00000016918,77
ENSDARG00000079977,11
ENSDARG00000103205,0
ENSDARG00000108889,0
ENSDARG00000012949,3
ENSDARG00000015240,4
